CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Label
-8.58306935924705,57350.50483647017,6939.836260070578,-208.00532150300273,-4010.7967859981527,-8831.330170114647,-181.49615415907826,-1684.002678632896,0
28.00673413316811,56711.8708319587,6751.858100405819,251.2782961892066,-4134.33487023919,-8247.100308364648,-476.06977677761176,-2019.7258603409448,0
-93750.00558793578,65.3564968917666,56627.87298130232,6663.792232501043,65.73647652485826,-3899.730974419771,-8324.77261571721,-419.69868062130695,0
66.63054624977983,56581.51546606514,6615.5571708415255,-26.196242940201934,-3775.0305995363356,-8365.586898659878,-412.2555501613349,-1612.5888593547857,0
93.34087928181167,56575.90517854125,6580.554341110846,-88.31173707912785,-3689.892809980679,-8408.211672795514,-403.7395360314569,-1496.5833125462123,0
95.62075708036167,56563.96934771355,6582.923625881888,-21.971763489947527,-3696.4642224588524,-8391.380810223865,-405.482971995054,-1527.1381453954068,0
77.40408643508472,56592.289006250445,6608.762240932121,104.91908221954598,-3765.195832562198,-8355.30509682328,-419.743384107553,-1627.609230733468,0
68.82101707583767,56633.01388222062,6645.664968828259,244.8186424266483,-3863.2976331292175,-8312.769729660136,-439.94935989078044,-1753.1589718555792,0
65.71412478173522,56646.894314700025,6690.189641129353,397.503399700129,-3988.0203597557756,-8262.388900660808,-464.1786494361549,-1903.2956304130335,0
64.44007542372199,56648.86126809486,6730.288668292086,532.3514659614244,-4108.652717390819,-8221.172286341924,-488.8549738439902,-2041.1835337390623,0
65.46825560738179,56642.982759653496,6762.9222132517225,634.7895046943131,-4223.048938694533,-8177.966366885088,-508.9938943978485,-2162.2405744934426,0
66.22821487356512,56642.20044864419,6791.018354357383,735.0147208580208,-4352.621993578791,-8120.410628343263,-529.9151259610131,-2307.6386635088124,0
53.10774166034113,56618.70876662187,6774.165140042612,826.366295001882,-4477.255313232858,-8068.800453472165,-557.2736595436131,-2472.303955096242,0
40.09902716273231,56609.05281359272,6734.155519852372,812.9328973849355,-4512.012273789183,-8043.5653354862525,-566.9966678021352,-2527.44570538078,0
54.44884624772348,56593.406593406595,6709.054512325198,716.2839601209139,-4449.136820384074,-8032.635333099086,-553.6750289008038,-2472.348658582488,0
73.82780753539845,56554.96159523496,6679.103176540325,590.4436463382033,-4340.172072659258,-8031.227173282335,-532.8879077963774,-2368.3683495741097,0
81.20388276600139,56524.049134495806,6644.301512497754,444.3303015428961,-4185.118030614735,-8054.450634387173,-508.5245077922647,-2203.770113216049,0
59.67915413851465,56144.18126011975,6720.297439116087,766.1283472852914,-4243.567838881483,-7912.070030693413,-657.4541722210748,-2376.504384070896,0
49.8443871643774,56129.3844061723,6684.422891403608,790.983485638111,-4321.396608435905,-7877.000145733365,-679.1353630504228,-2474.7402950966534,0
47.564509365827405,56056.003633499364,6591.931378360473,577.3455248681024,-4193.38817557026,-7855.453065362755,-659.7564017627479,-2351.89511489243,0
53.890052669647496,56036.22234083548,6542.176398168588,425.5324855764202,-4058.3165918777345,-7861.4209807766065,-638.9469289151984,-2209.939194318008,0
57.68984900056416,55993.44110449798,6489.426284398215,265.8739844485512,-3901.0720790071537,-7896.6696796816395,-607.6097850566974,-2029.2477029113595,0
64.99886900179797,55953.47618779398,6420.739377781116,43.36238165869604,-3671.542028876664,-7983.081518595309,-550.6128400929475,-1735.3222808433939,0
65.80353175422738,55930.431540634134,6386.295341628512,-64.79770331369062,-3551.110836929729,-8025.616885758452,-544.60022119285,-1583.732758982942,0
49.39735230191662,55876.89911585445,6357.014558137331,-145.8898273640768,-3463.335541685554,-8061.424378241562,-543.460282293575,-1464.039174559067,0
50.492587714945536,55851.95457052914,6369.9115139193245,-100.33697487932294,-3471.493927925463,-8051.5672595243,-555.0831887175553,-1478.4784006165505,0
53.71123872466318,55877.502612918775,6413.095081633036,13.053417983854889,-3542.013677478652,-8016.430319334883,-583.2463850525847,-1562.9679896216387,0
47.96684074204211,55941.71917091127,6469.667343477448,143.69935653801898,-3640.4507541925163,-7970.765708134514,-617.5563107464499,-1672.0444960620698,0
34.28757395074212,55920.57442191687,6522.48451247719,284.64944867190417,-3770.292029994251,-7930.3090530818135,-661.2092650657454,-1801.6622544325742,0
26.933850463262228,55896.59100154585,6571.881864779107,411.6520530970128,-3894.925349648318,-7889.204197478544,-711.9253702119213,-1921.5570045445563,0
24.67632440783527,55896.076911454016,6610.617435611333,503.31655164459653,-4011.73555920932,-7849.105170315812,-764.9660566428934,-2023.6374153874765,0
24.43045523348184,55900.41314961989,6642.28985561668,587.5826232184543,-4148.707041067305,-7802.367675445537,-815.5927548165771,-2147.3990170597444,0
13.61221156193087,55872.27230502798,6635.249056532923,669.1888373606704,-4279.777662740807,-7750.399872684471,-865.168921063478,-2295.1663908461564,0
14.282763855622045,55859.33064575974,6606.862342766663,653.3414514864356,-4322.245974674581,-7720.157964239,-892.1698267561094,-2340.473374156557,0
12.986362754485771,55815.9235606148,6580.286120193369,550.6575435791935,-4270.211116684145,-7712.5807233202895,-894.0026696921985,-2274.871008090437,0
19.69188569139753,55790.084945564566,6550.491246610358,417.8211341989716,-4171.751688227158,-7705.226999832809,-881.9774318920036,-2169.1696148615847,0
34.10876000575781,55743.5486163824,6510.012239814534,265.8963361916742,-4026.95709627611,-7708.46800258565,-860.8550346407314,-2026.2302175897491,0
44.39056184235584,55698.956888851935,6469.108549899372,120.87822680939597,-3886.4316872615627,-7737.257047728124,-831.7307133514114,-1870.7514924258885,0
54.158273587123965,55709.03752500043,6442.621734298571,10.52767101095146,-3783.568965409336,-7779.546545716915,-804.4392349981805,-1730.4048973563251,0
51.65487835734358,55682.64011637212,6411.57516310067,-79.79572294924992,-3665.5741134628124,-7802.635896363014,-797.1302149969467,-1595.8250520125061,0
41.79775964008329,55623.51975581167,6365.731737955316,-184.75950865504197,-3549.1662352780245,-7844.210138571867,-804.72980765878,-1434.6689840953939,0
-21.88235651745537,55320.63128475137,6255.336478670626,-187499.98882412844,-49.486759274408776,110623.15765757307,12585.372482858449,784.9261632517674,0
-28.230251564398504,55316.65267447547,6322.794039415958,482.59648576953924,-4151.769229875161,-7499.456852642111,-1078.6727713747484,-1958.0126975782334,0
-34.91342275818722,55340.36787392901,6334.774573729907,581.0112107402808,-4284.650342741629,-7447.176125477322,-1116.2907550508232,-2110.5633443929755,0
-42.200091016297996,55301.29702694994,6297.693031888785,620.1491129487224,-4366.211853397599,-7415.4366502426055,-1148.3655064323846,-2209.179235051825,0
-36.165120373077414,55273.33499630302,6261.192635368862,549.8528808267641,-4336.618145502695,-7403.92550253424,-1155.383953773019,-2174.086998348653,0
-29.07961780307399,55234.13003886521,6222.255898848527,433.5567613575912,-4248.440518882305,-7395.230674459378,-1148.7678378085993,-2078.198020350815,0
-0.8270144955524502,55177.49072179143,6173.462043610933,298.55223289443455,-4116.922862346343,-7402.204418313766,-1137.9719458801715,-1944.7357621631481,0
18.976629911460275,55132.31784893977,6121.382482134251,155.09874553076895,-3960.5724192006837,-7425.025548042389,-1117.229528261991,-1785.568999383986,0
-16.450882938556845,53749.37079843109,5778.484390883707,566.1920050497058,-4040.0105142599655,-6704.472404984975,-1773.588465070037,-1755.1929804797758,0
-36.634506978661236,53697.85003053248,5760.401830697169,602.6476980833828,-4132.949062165562,-6665.6697789233785,-1790.6204933297927,-1864.224783433961,0
-43.921175236772015,53623.64224336399,5704.678935091431,397.9504345625898,-4034.9813720572815,-6651.610532498988,-1769.6769100235051,-1745.3582135056386,0
-47.74332331081172,53555.558833811214,5666.993896185988,249.5572119687326,-3912.918502862364,-6665.066281859057,-1748.1521813960185,-1594.2604299938935,0
-36.656858721784275,53508.55311802346,5627.07368296824,89.29521377654157,-3767.878041736963,-6701.723140580841,-1707.6955263433174,-1409.9032527150662,0
-52.54894808226515,53417.62622699894,5571.820173968087,-138.78197305095034,0.06705522936911758,-254.89927857513896,-161576.10187388075,22160.389850162857,0
-13698.601049101415,-27250.373497627585,-6629.012920201595,-3928.8999991953374,0.0,0.0,0.0,0.0,0
-53.44301780718671,53306.24749101683,5513.750345334432,-340.95348959883984,-3343.0161084542337,-6864.622644461551,-1643.1883956902263,-848.0698375743531,0
-50.55964294431466,53285.370962939916,5526.334376712703,-309.9963253734306,-3348.6487477212395,-6862.40982189237,-1643.1213404608573,-859.8715579433177,0
-55.16410202766073,53326.36405982757,5566.76868002228,-203.42321416277971,-3418.0062066320306,-6835.386564456616,-1657.918194408309,-941.8801034617486,0
-62.182549368295035,53349.52046570303,5610.6451517728065,-84.71310643631854,-3517.3597048139395,-6806.798685002249,-1676.0231063379708,-1042.2170783410716,0
-47.40804716396613,53347.084125702626,5655.393341505131,41.64129743822202,-3647.670367221258,-6767.794893252545,-1696.2067303780752,-1177.5121794648276,0
-55.119398541414654,53354.97429102506,5701.169711421115,154.53995195269297,-3775.4552826556733,-6727.785273062305,-1716.2338922163183,-1306.2582198535333,0
-70.6538600119269,53389.172458003304,5749.650642254987,248.64079050068798,-3890.566759739325,-6679.147880026571,-1732.081278090553,-1421.6602695977847,0
-84.82486515193374,53387.049042406616,5782.418297673363,332.7056963864384,-4024.5207562756987,-6630.44343176147,-1750.6108731395527,-1550.5627721883518,0
-82.90261524335237,53357.097706621746,5788.095640426614,419.0504800707388,-4161.268720702453,-6581.493114322014,-1774.0131481893748,-1707.382601939595,0
-85.76363836310138,53329.44860037855,5764.805124092408,418.2681690614324,-4219.7185289692,-6554.022822023799,-1785.3901854390017,-1773.3202441525605,0
-86.43419065679257,53334.61185303997,5742.296918767507,322.28978409110215,-4175.216208411229,-6538.331898351425,-1774.3260725930973,-1723.6993744194135,0
-63.23308129507788,53328.10749579116,5715.631289221721,197.7235196664047,-4078.9248990371766,-6527.759523854227,-1756.2658641496816,-1627.3857133022377,0
-49.19618661380927,53298.759657070616,5675.733427747096,50.73845688929897,-3939.718242866888,-6540.72353486559,-1737.736269100682,-1476.0867641023854,0
-46.648087897782794,53237.89586054658,5633.175708840829,-95.10666698853177,-3793.023752750382,-6571.144257256046,-1709.3495553344223,-1309.0745394870364,0
-31.91828917969997,53187.09034842791,5602.531469019143,-206.17247856691353,-3683.544914933736,-6611.131525703164,-1685.0085070734326,-1168.8173513899656,0
-18.730760737106845,53140.73283319073,5578.570400391245,-293.34427674676635,-3571.4956266579406,-6643.9215328646615,-1677.0736382647535,-1038.394930267032,0
-17.76963578281616,53100.09736419304,5548.9766924963415,-395.3129288740712,-3455.0430449869064,-6686.881583147143,-1670.9045571627948,-883.4302951950011,0
54.04651487150877,52962.83530967446,5724.348469039706,265.9186879347973,-3841.1247039511622,-6381.668530802043,-1718.1784938680228,-1548.6405222797705,0
0.0,0.0,0.0,0.0,1281.7383576475595,0.08940697249215677,-51898.51235738471,-8777.842448821213,0
34.10876000575781,52938.78483407407,5705.707115275091,498.93560999248086,-4182.704042357447,-6257.616356469176,-1782.1491826861609,-1971.2672812501955,0
39.16025395156467,52929.82178508173,5682.461302427131,449.09122282810347,-4160.1958370325465,-6243.646517017277,-1777.8352962634144,-1962.3489357441028,0
50.89491909116025,52923.228020860435,5650.431254531816,343.9933266635732,-4071.146492430359,-6233.029439033833,-1758.769259379462,-1888.185852061859,0
75.68300221461071,52899.15519351692,5609.907544249746,215.4484519629748,-3942.333396812284,-6237.678601603425,-1736.2163505683154,-1772.9626162625918,0
98.32531799824942,52894.01429259862,5571.887229197457,78.47697010499061,-3779.858576050912,-6262.243167295645,-1708.500189095747,-1610.510147244343,0
107.60129139431068,52859.16792506981,5535.319777448164,-29.303135234304385,-3642.998852908543,-6292.50742748424,-1675.039629640557,-1475.7291362124167,0
98.72764937446412,52803.42267772095,5503.625005699695,-107.17660827497293,-3532.0000965595304,-6336.294492262274,-1639.9920964236317,-1348.748883530431,0
92.31269909815187,52744.74935202297,5466.275242941096,-194.21429599608754,-3412.4629743375167,-6388.306998509585,-1621.0154665121715,-1192.6219578160024,0
103.68973634777882,52699.93410706127,5433.082904403383,-268.77971105454634,-3318.093914872045,-6438.3301996189475,-1612.1194727492018,-1055.9857521048636,0
117.39135488220185,52704.82913880522,5440.146055230263,-224.32209398282134,-3311.4330954213797,-6442.5546790692015,-1621.261335686525,-1055.069330636819,0
116.02789855169645,52717.14494926601,5470.0303357857665,-102.95212882471853,-3370.888732128664,-6415.933753009662,-1641.5567184422443,-1140.9223759724127,0
95.10666698853177,52731.31595440602,5504.25085450714,32.72295193212938,-3458.0828820516394,-6379.5227634622315,-1665.830711473865,-1250.2894550734432,0
85.51776918874795,52742.33536376568,5544.036957266149,179.4621455348817,-3578.491722255452,-6343.447050061646,-1697.0784483598738,-1382.6117743618354,0
79.10281891243571,52767.27990909099,5586.617027915539,318.780560420785,-3697.291236954405,-6303.146857210807,-1728.2591300165134,-1511.7154426405098,0
-46.46927395279848,52053.9240273192,5149.975726006968,86.90357726237639,-3362.350366255663,-6219.819558848116,-1837.44739517256,-944.383498691529,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-54.67236367895387,52115.078396503835,5224.764658496657,333.622117854483,-3592.52861693672,-6133.675940851923,-1879.2675065557662,-1209.4304686445278,0
187473.0773254083,-161434.0341945907,-184874.3072077219,213.95088517373117,185650.49383941258,-3045.916738862797,-948.8538473161368,-664.1820469011096,0
-58.60627046860877,52145.342656692424,5273.5808654773755,506.1552230212226,-3818.102408534432,-6052.762630746522,-1918.2936500485926,-1446.6495184093428,0
-73.87251102164453,52145.09678751807,5276.419536854001,597.9091285412985,-3949.307140666672,-6003.052354040882,-1945.5180731724545,-1603.9387347661693,0
-99.12998075067883,52143.554517242585,5232.297195929122,638.7457632270911,-4041.1281014161173,-5967.110751099035,-1970.1049906077974,-1724.7722580893194,0
-97.72182093392736,52125.896640175386,5196.087372069798,570.7741123899289,-4020.5421459997974,-5952.313897151583,-1970.954356846473,-1711.2271017567575,0
-92.42445781376706,52090.31266512351,5157.664725641293,450.9911209935618,-3937.259551123354,-5945.586022471548,-1957.878587119495,-1628.3691899996513,0
-85.18249304190236,52070.84429686334,5116.179890404933,305.6153837213149,-3813.7885221116853,-5961.031076969568,-1942.6346983095825,-1494.3257864907853,0
-51.6101748710975,52022.229255570724,5070.895258837656,145.06281286852436,-3656.722823186089,-5997.598528718861,-1915.4549786719667,-1316.115338570794,0
-41.37307652074555,51985.080658500236,5039.491059749786,12.293458717671557,-3531.374247752085,-6044.06780267166,-1876.5405938947556,-1163.967023132266,0
-41.03780037389996,51970.999060332724,5022.704900664384,-85.47306570250187,-3419.1684972744283,-6078.444783594893,-1857.9215918732637,-1041.0994911849195,0
-54.02416312838573,51919.38888546162,4999.59319827516,-190.14627874769442,-3292.5682242255343,-6120.175488005608,-1850.4784614132916,-893.086248224154,0
-68.93277579145287,51862.28018178226,4979.58838818004,-284.2247655525664,-3188.6773221896483,-6158.396968746005,-1843.7282349901338,-760.808632422008,0
-67.30109854347101,51835.07811040152,4999.615550018283,-261.0907114202208,-3177.836726774974,-6166.041264894084,-1841.537764164076,-759.3781208621335,0
-59.768561111006804,50595.15986413717,4730.969949422475,-178.63513103932922,-3322.676022212268,-5588.069891218536,-2929.687674622993,11716.38141372093,0
23584.240590586698,-58602.381265305354,70212.14486432938,152167.7391033017,58533.20262033955,-46895.097011035505,-35156.25209547592,0.0,0
-68.64220313085336,50504.903525406335,4709.266406850004,-202.66325489659638,-3205.9552196237573,-5639.27773471342,-1951.2401194119525,-642.9702426773455,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-62.89780514823229,50535.972448347355,4742.324634928979,-80.68979267417149,-3289.37192495894,-5610.443986084699,-1963.0194880377942,-748.8057463649361,0
-82.47793212401463,50592.83528285237,4806.138861545257,174.23183764409052,-3521.3830185760867,-5533.017547906491,-2003.520846576741,-1023.5757245764569,0
-100.06875396184647,50603.60882303768,4831.351627788044,279.01680940489825,-3635.175742815479,-5496.673613588429,-2019.6811568546987,-1149.5948523041518,0
-104.87437873329989,50598.825550009344,4845.366170726191,364.422819878031,-3752.7459116426653,-5454.451170829008,-2032.6898713523074,-1276.1727736099228,0
-120.4982471763043,50615.49995037913,4850.283554213259,461.4293850320211,-3885.828190197241,-5405.679667334537,-2050.0571757589087,-1439.6310710687085,0
-139.8995602071023,50597.86442505505,4811.547983381032,523.1201960516092,-3983.3935489293067,-5363.904259437577,-2065.3681197981905,-1580.223535312625,0
-147.90148424515033,50550.6575435792,4768.65498832792,466.7714516384275,-3971.591828560342,-5349.286219435109,-2056.516829521467,-1580.6705701750857,0
-145.2639785566317,50517.15228063776,4726.857228687836,355.7056400600457,-3886.8563703809004,-5338.199754846081,-2032.7792783247996,-1510.0614136494048,0
-141.2630165376077,50471.666483382374,4676.185827027906,220.56700113815077,-3764.6817424703686,-5352.259001270473,-2009.1087823575008,-1385.7186666559378,0
-136.5915022248925,50429.33228190734,4624.977983533024,66.20586313044208,-3609.80651437083,-5388.155900726074,-1976.721106572217,-1211.0844976356327,0
-120.58765414879646,50408.701623004774,4588.678752701208,-63.72481964378474,-3478.3112095779898,-5429.663087705558,-1931.1011988580942,-1056.4104352242014,0
-133.08227855457534,50356.8232272162,4562.817785907852,-157.57978901742632,-3366.6195491921635,-5468.73393468463,-1902.0662845412662,-930.8830458452134,0
-76.64412716890139,48382.136129268176,4205.2793029117165,-65.80353175422738,-3260.0240862383894,-4709.7357934555885,-1801.9304753500508,-1310.6838649918952,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-64.06009579063033,48292.63974980353,5.6996944963749945,-18229.724063260797,-28432.80306057948,-70667.29340954384,-94591.21344037136,-1190.2750247880833,0
-73390.98741954491,147068.03244757847,40.054323676486234,22.865833214869095,-65136.8463120965,-131995.9167835663,79376.18073083047,-47172.72801236677,0
-105789.30263455526,85922.1792770731,-81871.03759473786,0.0,0.0,20.027161838243117,11.421740735873028,-26709.05898267382,0
-67.05522936911758,48313.62803659606,4209.727299793201,-94.19024552048717,-3101.0584891473345,-4793.73364411197,-1791.894542687806,-1092.8661282578782,0
-68.79866533271463,48344.20522118838,4261.717454297391,41.12720734639212,-3228.128148801812,-4752.271160618731,-1811.1393935167428,-1237.8171824107874,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-95.9783849703303,48307.7495281547,4328.638573207771,229.75356756171988,-3457.099405354226,-4676.252882257276,-1841.2471915034766,-1483.395784103619,0
-124.38745047971311,48289.93518888564,4350.967964587687,320.52399638438203,-3588.6170618901883,-4626.743771239744,-1859.3968069193843,-1637.1981285332517,0
-145.06281286852436,48278.267578975414,4335.411151374051,378.48206630242265,-3695.570152733931,-4587.024723710103,-1878.7087129776903,-1778.9081799333203,0
-147.67796681391994,48257.99454796282,4299.648362377188,323.4520747335002,-3696.620684660714,-4577.793453800288,-1879.580430959489,-1791.6486735134526,0
-143.8781704830033,48212.061715844975,4270.456985858499,205.9936646219292,-3625.5644932725727,-4574.597154533693,-1863.174251507178,-1721.17362744651,0
-135.07158369252585,48178.511749417296,4240.103318697412,64.50713065309111,-3511.615306831319,-4579.313372332655,-1841.9847990265368,-1605.7939294453818,0
-132.3670227746381,48140.536137851246,4204.452288416164,-94.36905946547148,-3356.5612647867956,-4608.460045365098,-1815.7215008569658,-1434.1772457466866,0
-126.86849396637047,48086.131995089774,4173.539827677001,-232.32401802086937,-3223.411931002851,-4648.3355550966,-1779.7351944288728,-1273.1552882883125,0
-135.42921158249447,48057.052377286695,4155.725488407939,-334.38207712066634,-3115.5871221773104,-4688.613396204316,-1754.097745066747,-1142.5317014772716,0
-143.6546530517729,48030.610265172145,4136.145361432156,-437.24479897289274,-2998.6428021575693,-4734.300359147808,-1742.5865973583816,-999.0335106273598,0
-149.44375452064006,47978.70951764045,4111.6925544555515,-546.857747248277,-2897.2776470945864,-4786.983417688813,-1736.4398679995456,-847.8463201431227,0
-150.40487947493074,47946.23243488267,4119.4709610623695,-550.7022470654397,-2868.287436264004,-4799.232172920238,-1742.4524868996434,-808.4401970172046,0
-155.5234286501067,47942.54439726737,4159.279415564502,-453.22629530586573,-2919.4505762726412,-4783.474194018495,-1758.3445762601243,-871.5615195966673,0
-179.3503868192665,47952.80384736085,4207.022738875314,-337.48896941476875,-3003.1578542684233,-4759.960160253057,-1779.355214795781,-969.7080236499324,0
-186.05590975617824,47984.78919176991,4264.399663472155,-211.78276609079637,-3116.5929506178472,-4722.99037712755,-1803.6515595705248,-1095.7271513776273,0
-222.55630627610125,47675.77634309389,4400.298261660234,162.40776553200277,-3688.5293536501736,-4463.620749927803,-2064.8093262201146,-1573.7638815500666,0
-210.64282719152138,47639.499464005195,4363.507292479711,70.11741817697394,-3636.002757311032,-4453.450706806821,-2057.2767887876503,-1518.1974481461912,0
-204.63020829142383,47608.609355009154,4325.822253574267,-53.51007303655583,-3540.1584827994398,-4453.920093412405,-2040.6917953903555,-1420.3191650104025,0
-200.58454278615372,47570.49963298438,4280.448215034498,-196.94120865709834,-3402.807021308364,-4463.66545341405,-2016.395450615612,-1281.8724681062977,0
-198.61758939132628,47529.59594306922,4235.409452641574,-336.05845785489424,-3266.8637196340396,-4498.333006997884,-1982.0631731786234,-1122.1692634921826,0
-189.65454039898756,47493.69904361361,4200.138401993418,-440.4410982394873,-3165.140936681088,-4537.068577830111,-1961.7454386797808,-986.8294588821803,0
-186.81586902236157,47475.79529737206,4169.538865657977,-526.5623644925573,-3057.360831341793,-4568.5621838904735,-1949.7649043658319,-861.9726217968835,0
-187.77699397665228,47427.11320085008,4127.539940329787,-632.5766821251323,-2951.7041415991866,-4614.807940412041,-1939.7736751898335,-710.2266377345703,0
-164.10649800935377,44598.656570831336,3847.539654227475,212.63213232947186,-3504.440397288823,-3586.9406811559606,-2078.689758699522,-1662.902633124747,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-147.18622846521308,44481.82400952721,3724.5380118213902,-208.6758737966939,-3122.8961421785443,-3647.178628872551,-1998.1787799703345,-1260.325387735688,0
-148.88496094256408,44446.798828053405,3691.3009697974303,-324.36849620154476,-3007.3599819755545,-3691.4574319992917,-1974.3071183149289,-1118.2800601887739,0
-141.5982926844533,44404.95636492708,3661.841372361265,-417.73172722647945,-2895.422452415374,-3736.1385665022476,-1970.1496940940435,-990.9868831030657,0
-154.47289672332386,44352.0050854686,3623.5081329052528,-529.1551666948299,-2779.9533474417535,-3785.7594362353943,-1957.1633313395578,-844.0912272984522,0
-166.98987287222582,44333.967228768306,3622.45760097847,-532.4408729339166,-2732.411189819049,-3822.908033305885,-1956.157502899021,-781.4616430676963,0
-167.79453562465523,44358.08475959807,3659.9191224526835,-419.8104393369222,-2801.1427999223947,-3799.6175169716785,-1971.6696126264103,-875.3389641844609,0
-179.41744204863562,44382.604621804036,3707.193059157911,-295.40063711408595,-2897.7693854432932,-3771.342561921034,-1992.590844189575,-993.6914440209533,0
-186.8382207654846,44377.217851711386,3757.8868125609647,-158.80913488919347,-3018.7370192251815,-3732.6069910888073,-2015.4343256613213,-1133.4345420261945,0
-198.61758939132628,44368.72418932463,3801.673877338998,-42.62477413563574,-3125.8689240139083,-3691.613894201153,-2034.76858346275,-1260.1018703044576,0
-208.02767324612577,44363.82915758069,3837.7719424827064,44.09998918175633,-3236.219479812353,-3659.628549792084,-2053.9240273191945,-1373.2240422501588,0
-213.70501599937774,44378.447197583155,3875.3675744156585,137.440868463568,-3365.4349068066426,-3617.875493638247,-2074.755851909867,-1513.1459542003843,0
-215.9178385685586,44360.90107923157,3872.4171443234172,216.49898388975762,-3479.9875903122183,-3576.86004500747,-2098.1134234734427,-1660.801569271181,0
-216.63309434849586,44326.300580877105,3828.6971347747526,181.6302646178165,-3498.09250224188,-3560.6997347295123,-2104.304856318525,-1692.4069340471588,0
-210.03933012719932,44319.93033408704,3798.075246696189,75.99592661833326,-3432.71365360699,-3554.6871158294152,-2090.267961637256,-1631.8113584405994,0
-203.7584903096253,44298.78558509264,3763.0053617361405,-53.24185211907936,-3325.447638359525,-3552.80956940708,-2067.446831908633,-1531.5861422768917,0
-196.13654590466894,44252.763346002306,3721.855802646625,-195.95773195968462,-3174.305151361534,-3568.0534582169926,-2042.2787691520912,-1382.6788295912045,0
-181.83143030592385,44198.694479387676,3677.1523164005466,-327.02835363318644,-3035.2996608793533,-3600.4634857453993,-2012.4391920828336,-1229.1447060790483,0
-180.82560186538709,44171.67122195192,3645.0775650189858,-424.9736919983442,-2924.07738709911,-3629.6101587778426,-1981.258510426194,-1104.712552113089,0
-185.87709581119393,44146.65962139724,3613.159275839286,-515.6100103622681,-2809.815276254134,-3672.860781720923,-1970.8649498739808,-969.3950992462098,0
-195.51069709722384,44093.52952799377,3571.875606291032,-619.6350228568925,-2703.9797725665435,-3720.4923463161194,-1957.722124917634,-823.9746584877169,0
-189.31926425214198,44070.596639549534,3558.2410429859783,-639.6398329520126,-2663.7913384313188,-3742.26294411796,-1952.5812239993347,-768.1400041663649,0
-186.07826149930128,44098.22339404961,3584.0573062930885,-540.6663144031951,-2707.623106695599,-3723.822756041453,-1960.136113174922,-836.4469311503726,0
-173.5389336072763,43881.65735493048,3623.5081329052528,-57.511035055579846,-3048.8671689550383,-3515.750379309081,-2034.5897695177657,-1286.096947556552,0
-184.96067434314932,43872.895471626245,3684.9977782367337,140.10072589520965,-3283.2475473432273,-3447.443452325073,-2072.5653810838094,-1529.1721540196033,0
-187.82169746289836,43858.85857694498,3654.8005732775077,254.04991233646348,-3466.308323520918,-3368.2065229538994,-2107.0317689795356,-1773.4320028681757,0
-189.54278168337237,43818.379570149154,3623.731650336483,177.80811654377678,-3420.8672297517796,-3361.679813961972,-2098.9404379689954,-1731.1872083656315,0
-185.49711617810226,43764.310703534524,3588.8405793214188,63.50130221255435,-3328.152199277413,-3367.424211944593,-2082.154278883593,-1636.3934657808225,0
-177.11521250696256,45410.15895665639,5856.737843557467,-22754.633292831975,35211.1479765861,-158206.39778413757,-11766.404614830291,152290.1819521297,0
-160.68668131152876,43671.52861783079,3487.20720334096,-311.31507821768986,-2939.343627652146,-3482.625096000737,-2006.4936284121052,-1168.0797438669051,0
-157.400975072442,43620.9913266296,3464.4531288417056,-390.28378667138736,-2827.2719876332276,-3527.194471788077,-2002.8502942830498,-1038.6631511845083,0
-164.77705030304494,43562.16153872976,3434.1888686531106,-486.70920650417844,-2709.7018188060415,-3580.346916934664,-2004.2137506135552,-880.0551819834221,0
-164.70999507367583,43515.69226477696,3418.4755932376142,-544.5555177066038,-2636.410453105596,-3614.1651042798226,-2000.726878686361,-774.510250956431,0
-164.95586424802926,43516.78750018999,3445.9011820495834,-471.71118686861917,-2653.6883505397054,-3609.851217857076,-2011.8803985047575,-798.3372091255909,0
-164.0170910368616,43523.850651016866,3488.23538352462,-349.44715198559476,-2721.2800217437757,-3590.8745879456155,-2032.2428364898467,-883.8102748280927,0
-164.37471892683024,43534.57948771593,3534.4364365599417,-219.13648957827627,-2816.4537439616765,-3565.1253798678745,-2056.002739429637,-992.4397464060631,0
-167.41455599156356,43574.03031432809,3586.8512741834684,-83.84138845452001,-2936.035569669936,-3532.0000965595304,-2082.2883893423314,-1123.9350511989028,0
-169.47091635888316,43606.4403418565,3631.3759464845625,28.699638169982325,-3046.8778638170875,-3502.3616851783804,-2106.674141089567,-1242.2875310353952,0
-164.73234681679887,43618.53263488606,3666.0435000683965,114.46327653308371,-3153.3168645690002,-3469.9293059068505,-2127.1259860471478,-1349.307677108507,0
-162.7653934219714,43618.59969011543,3685.444813099194,206.86538260372774,-3278.19605339742,-3431.9089908545607,-2150.7294267850775,-1487.910836214473,0
-176.31054975453316,43588.849520018666,3662.9142560311707,288.00221014036003,-3394.5815798390854,-3396.4814780045435,-2176.880966239033,-1637.309887248867,0
