CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
6122.567124519773,2071.6713113588876,14652.506390363358,318.1100081270938,-556.5807555067989,-423.8784565853153,-64.86475854305974,-555.8654997268617
5977.951346513709,1975.4023537279577,14511.913926119443,328.68238262429134,-550.6351918360705,-408.63456777540256,-130.8247524991484,-553.4515114695735
6240.405514264436,2006.6053871277204,14554.650458970693,238.06841600349046,-548.2659070650284,-425.84540998014273,-138.93843525281162,-548.9364593587195
5954.817292381364,1970.0602871215515,14236.361636898615,501.4837087085073,-552.5574417446519,-461.0494053989294,-55.74524734885975,-551.0151714691622
5948.424693848174,1934.4986638127962,14046.841206958366,397.3692892413908,-552.4233312859136,-475.66744540139706,-89.31756551966461,-548.6458866981201
5907.744521364243,2084.478860168389,14401.339852889767,176.0423288370567,-548.4223692668896,-458.2777892516726,-83.90844368388913,-552.2668690840524
6318.368394277596,2361.3722539765986,14295.079666082838,246.69618884898358,-556.1560723874612,-440.0387668632726,-109.41178258727686,-550.2105087167328
6068.989996253848,2173.952887889915,14398.903512889356,344.57447198477223,-558.4806536722573,-386.05930722113294,-96.71599249339059,-550.9481162397931
6004.751086518234,2225.183083127921,14708.877486519663,430.1816481460123,-558.346543213519,-422.49264851168687,-173.7624510385067,-547.9976861475519
5929.559822652329,1973.2789381312691,14446.311560053324,241.24236352696204,-557.25130780049,-423.4984769522236,-163.41359397253953,-554.7032090844637
6040.402116799481,1828.998436272051,14535.204442453649,158.00447213676406,-558.4359501860112,-421.5985787867653,-113.07746845945529,-549.2717355055652
6267.42877170019,2238.012983680545,14873.363964162108,237.42021545292232,-555.9772584424769,-454.522696407002,-99.48760864064745,-550.7693022948088
6363.40715667052,2374.939762052283,14469.423262442546,191.48738333507677,-554.4796916532332,-449.7394233786716,-191.86736296816844,-545.4495874315254
6338.708480519562,1991.0485739140852,14811.494339197536,53.71123872466318,-548.1541483494132,-422.8279246585324,-132.00939488466946,-544.6672764222191
6325.275082902615,2098.582810079027,15101.172930072125,-37.37211450172153,-548.9811628449656,-419.60927364881474,-68.32927872713081,-550.0316947717484
5969.614146328815,2414.547050866309,14562.942955669341,-19.71423743452057,-549.3387907349343,-431.74627016462506,-116.18436075355773,-555.2396509194166
6158.888707094711,2292.2606642401615,14213.652265885607,27.827920188183796,-553.4962149558195,-381.6560138258942,-81.33799322473962,-552.6915522033901
6514.482588439142,2206.8323020239054,14542.736979886115,-2.77161614725686,-553.0715318364818,-444.64322594661866,-53.44301780718671,-548.7576454137352
6359.8308777708335,2128.1318144876846,14798.999714791757,16.406179452310766,-551.9986481665759,-446.1854962221084,-60.03678202848327,-552.2221655978063
6294.139104732222,1941.852387300276,14539.384218417657,68.53044441523816,-554.4796916532332,-423.2749595209932,-103.35446020093323,-549.785825597395
6155.6030008556245,2124.957866964213,14661.670605043804,-37.617983676074964,-549.4952529367955,-417.95524465770984,-135.11628717877193,-547.9753344044288
6181.955705997688,2375.1632794835136,15005.775690422994,173.1366022310616,-554.0326567907724,-445.7831648458937,-103.53327414591755,-550.6575435791935
6375.968836305668,2051.174762915061,15116.103894478314,125.30387194775771,-555.8207962406156,-441.6704441112545,-126.66732827826311,-545.3825322021563
6482.363133571335,2079.5614766813205,14370.24857820562,36.6121552355382,-557.8771566079351,-437.22244722976967,-113.70331726690038,-546.6342298170465
6353.639444925752,2322.279055254403,14346.019288660245,-10.997057616535283,-556.9830868830136,-436.23897053235595,-84.89192038130285,-541.7168463299779
6305.069107119388,2160.3630280711072,14679.753165230344,-175.28236957087336,-557.0054386261367,-430.96395915531866,-91.9327194650602,-539.8840033938887
6274.983660875777,2355.985483883946,14746.0707870764,-195.22012443662433,-555.440816607524,-402.5101901596898,-59.43328496416122,-543.8849654129127
6332.874675564449,2087.5634007193685,14806.062865618638,-54.851177623938185,-556.2454793599534,-390.5296558457408,-69.49156936952885,-547.2824303676147
6356.433412816132,2131.194003295541,14370.874427013065,38.869681290965154,-558.6147641309955,-382.37126960583146,-58.09218037677886,-545.7178083490019
6172.612677372257,2169.4825392653074,14103.413468802779,34.30992569386516,-563.7109615630484,-402.4878384165667,-111.55754992708862,-549.227032019319
6220.2442419674535,2112.977332650264,14377.870522610576,78.63343230685189,-557.2289560573671,-458.90363805911767,-88.71406845534256,-546.0307327527245
6098.874276809352,2060.316625852384,14824.301888007038,62.00373542331072,-560.604069268946,-443.0562521848829,-131.45060130659348,-545.6507531196328
6226.4356748125365,1953.4752937242563,14824.503053695145,-7.063150826880386,-559.5535373421632,-421.91150319048785,-126.46616259015576,-549.2493837624421
5922.720189256679,2083.5400869572213,14559.880766861485,119.00068038706067,-560.0899791771161,-410.28859676650745,-187.9111044353905,-549.5623081661646
6354.779383825027,2391.5024037064554,14505.677789788115,105.34376533888373,-563.0180575262342,-381.0078132753261,-119.11243910267586,-552.6915522033901
6428.27191521358,2272.032336713811,14287.345962962267,44.457617071724954,-553.9208980751573,-433.5567613575912,-101.38750680610579,-553.5632701851887
5936.757083937948,2098.5157548496577,13976.41086437767,194.92955177602482,-551.3951511022539,-466.7490998953045,-91.19511194199991,-548.6905901843661
6074.622635520854,2109.9151438424074,14380.217455638494,106.90838735749647,-549.3611424780573,-422.4479450254408,-68.82101707583767,-547.9753344044288
6454.937544759366,2155.5574032996537,14301.986354707858,70.6538600119269,-548.4223692668896,-394.7541352959952,-91.44098111635334,-546.0977879820936
6239.980831145098,1978.8445221689058,14513.344437679318,-63.83657835939994,-553.6303254145578,-399.6268152968177,-137.28440626170672,-547.8635756888136
6209.940088387732,2099.901562923286,14655.054489079384,66.22821487356512,-553.0268283502357,-366.9932703371805,-153.3553095671719,-545.9189740371093
6143.175431679215,2064.5411053026382,14588.15572191213,11.91347908457989,-554.7926160569558,-401.12438208606136,-100.33697487932294,-542.6332677980225
6166.577706729036,1997.0388410710596,14686.235170736025,11.980534313949008,-563.0180575262342,-421.30800612616576,-122.97929066296165,-553.7197323870499
6008.3497171610425,2027.325453002778,14699.065071288649,15.176833580543613,-561.5875459663597,-417.0611749327883,-158.9432453479317,-553.9656015614033
6015.882254593507,2185.7322565157565,14844.440808560896,261.5600980258046,-556.7372177086602,-422.38088979607164,-153.80234442963268,-551.0151714691622
6280.750410601521,2238.996460377959,15259.691492300719,343.94862317732714,-550.5010813773323,-423.16320080537804,-36.00865817121614,-552.4009795427907
6232.358886740141,1917.1313594061946,14865.160874435953,112.33986093639498,-553.4962149558195,-429.0193575036143,-59.03095358794651,-551.2833923866386
6173.484395354056,1901.1498630732217,14132.470734862729,49.8443871643774,-557.3854182592283,-423.0290903466398,-69.46921762640581,-553.9208980751573
6312.713403267468,2059.6684253018157,14106.319195408774,-46.133997805952895,-553.183290552097,-423.6549391540849,-76.9346998295009,-553.6750289008038
6441.682961087403,2322.25670351128,14636.167266140417,208.4970598517096,-550.9481162397931,-415.16127676733,-89.541082950895,-548.9364593587195
6603.554284784454,2385.6238952650965,14505.074292723793,283.10717839641444,-547.9529826613058,-402.8678180496584,-81.3826967109857,-546.902450734523
5979.828892936044,2300.6425679113013,14634.289719718083,220.87992554187332,-550.5010813773323,-393.36832722236676,-41.86481486945241,-554.1444155063876
5834.7884318106435,2331.7114908523254,15108.280784385252,73.96191799413668,-547.0812646795073,-460.7364809952069,-124.92389231466605,-553.2950492677122
6136.983998834133,2136.446662929455,14806.88988011419,32.38767578528379,-550.0763982579946,-474.05811989653824,-108.87534075232392,-552.624496974021
6358.065090064114,2185.6652012863874,14305.361467919436,-100.87341671427588,-556.5360520205528,-453.6956819114496,-65.82588349735042,-546.3883606426931
5973.369239173486,2229.5863765231593,14389.471077291433,-36.03100991433918,-562.8168918381268,-398.3751176819275,-138.11142075725917,-546.8800989913999
5867.086700623435,2249.792352306387,14677.00390082621,29.68311486739605,-560.3805518377155,-355.0797912526006,-72.57610992050826,-543.9520206422818
5829.535772176729,2083.875363104067,14638.76006834269,31.359495601623987,-556.8266246811523,-360.8018374920987,-56.304040926935734,-546.9471542207691
6055.601302123147,2142.034598710215,14472.865430883494,42.66947762188182,-553.6750289008038,-388.29448153343685,-96.13484717219157,-541.9627155043313
6532.766314313788,2106.5623823739516,14228.739692493658,151.14248699799103,-550.322267432348,-391.6472430018928,-154.53995195269297,-536.7100558704171
6460.92781191634,2102.8743447586503,14801.97249662712,93.56439671304207,-544.5778694497269,-426.44890704446476,-119.78299139636704,-537.3135529347392
6342.08359373114,2312.377233050897,14986.754357025287,82.7461530414911,-550.7469505516857,-415.4742011710525,-105.63433799948324,-544.0861311010201
6466.985134302683,2447.225299312192,14738.828822304537,60.908500010281806,-557.6983426629508,-437.5130198903692,-131.0035664441327,-548.4894244962587
5955.30903073007,2195.8575961504935,14806.264031306744,67.56931946094748,-560.3805518377155,-402.4654866734437,-49.62086973314701,-552.4009795427907
5979.963003394782,2087.1834210862767,14718.511087805693,61.26612790025043,-557.139549084875,-375.2857670358281,-75.30302258151904,-549.4281977074264
6021.425486888021,2125.7848814597655,14545.933279152709,336.483140974232,-554.8149678000789,-389.6132343776962,-140.72657470265474,-547.1930233951225
6243.132426925446,2169.7284084396606,14425.278569774544,194.21429599608754,-557.6089356904587,-416.323567409728,-118.75481121270724,-549.3387907349343
6199.99356269798,2589.024757684753,14265.351847729196,157.66919598991848,-553.4068079833273,-434.04849970629806,-167.23574204657925,-548.4670727531358
6238.840892245823,2237.0965622125004,14362.872502975017,2.77161614725686,-559.441778626548,-418.8716661257545,-134.82571451817242,-551.0598749554083
6088.2124953396615,2002.7385355674346,14318.54899636203,-39.920213217748,-565.1861766091691,-425.7560030076506,-111.64695689958077,-550.6575435791935
6061.882141940721,2105.9812370527525,14175.766061292055,-28.230251564398504,-563.1298162418494,-412.0990879594736,-179.39509030551258,-554.0773602770186
6289.802866566352,2121.046311917681,14319.28660388509,-40.8366346857926,-565.9014323891064,-419.13988704323094,-149.80138241060868,-552.7362556896362
5925.871785037028,1946.0321632642845,14579.170321176667,45.48579725538476,-562.3922087187891,-493.5488398998284,-60.81909303778965,-546.9695059638921
5719.609899497622,2120.643980541466,14398.456478026894,296.65233472897614,-562.3922087187891,-400.54323676486234,-112.18339873453371,-545.5389944040176
6012.283623950698,2034.4333073159046,14415.644968488514,294.17129124231883,-563.2862784437107,-420.2351224562599,-196.06949067529982,-543.2144131192215
5769.096658772031,1835.4357382914864,14449.59726629241,228.680683891814,-554.6361538550946,-362.74643914380306,-164.66529158742975,-548.0870931200441
6128.35622598864,2069.167916129107,14295.01261085347,56.70637230315044,-553.1385870658509,-437.24479897289274,-137.17264754609153,-549.1152733037038
6131.396063053373,2023.860932818707,14459.186164092194,276.4240072026257,-553.8091393595421,-433.98144447692897,-87.73059175792883,-548.5564797256279
5798.824477125673,2359.1370796642946,14459.45438500967,102.61685267787294,-561.9228221132053,-396.25170208523883,-81.6732693715852,-547.7294652300754
6294.608491337805,2167.3591236686184,14557.980868696026,-72.64316514987738,-562.6827813793886,-446.67723457081524,-123.38162203917635,-549.8975843130103
6320.760030791761,2248.4288959758815,14612.250900998766,85.98715579433178,-560.7381797276842,-427.4994389712476,-110.77523891778225,-548.5341279825049
5952.425655867198,2256.967261848882,14353.529474349585,216.72250132098802,-556.7595694517832,-407.740498050481,-112.54102662450235,-549.8305290836411
6292.060392621779,2111.323303659159,14193.870973221718,133.1716855270675,-559.508833855917,-469.94539916189905,-81.47210368347785,-550.881061010424
6268.635765828834,1968.9426999653995,13956.741330429395,308.43170335481784,-559.508833855917,-500.5449354973397,-97.02891689711313,-542.7897299998838
6334.2828353812,1982.2196353804848,14231.153680750947,22.97759193048429,-552.5127382584058,-493.8170608173049,-127.53904626006164,-549.8975843130103
6379.388653003493,2110.786861824206,14752.083405976498,-47.65391633831956,-549.182328533073,-440.91048484507115,-77.82876955442246,-546.36600889957
6431.825842370143,1830.0266164557108,14852.93447094765,118.30777635024646,-552.3115725702985,-402.3537279578285,-24.631620921589192,-542.2309364218078
6442.129995949864,2138.1900988930524,14588.088666682761,248.9984183906566,-555.9772584424769,-426.7394797050643,-108.33889891737097,-551.6410202766073
6155.357131681271,2217.1364556036265,14143.44544073614,186.3241306736547,-554.926726515694,-441.15635401942455,-163.9723875506155,-548.4447210100127
6150.730320854802,2429.1427391256534,14042.23674787502,167.8392391109013,-556.9383833967676,-390.1943796988952,-105.43317231137588,-546.7012850464156
5882.8446795251775,2180.0102102762585,15043.393674099068,136.03270864681653,-562.5263191775273,-423.5431804384697,-111.62460515645773,-545.6507531196328
5547.56853267959,2107.5011555851192,15049.115720338566,60.1038372578524,-561.1405111038989,-377.6997552931163,-138.4690486472278,-546.7459885326617
5782.083021526517,1952.6259274855809,14487.572877858453,184.84891562753413,-558.2794879841499,-379.1302668529908,-138.20082772975132,-548.4447210100127
5877.837889065617,2081.595485305517,14138.170429359105,26.285649912694094,-557.6312874335817,-396.63168171833047,-45.865776888476425,-546.8353955051539
5938.299354213437,2062.305930990334,14554.24812759448,35.11458844629457,-556.2901828461994,-379.66670868794375,-77.78406606817639,-550.6128400929475
6243.132426925446,1900.1216828895617,14564.820502091676,121.0123372681342,-558.6147641309955,-392.0719261212305,-107.78010533929499,-547.1036164226304
6303.90681647699,2188.079189543676,14104.97809082139,69.31275542454453,-564.0909411961401,-462.18934429820445,-114.15035212936117,-546.1424914683397
6290.763991520643,2024.8444095161208,14216.669751207217,1.743435963597057,-554.1667672495107,-447.683063011352,-126.35440387454057,-552.2445173409293
6050.728622122325,2045.8997515380236,14315.933842416634,12.941659268239693,-554.0326567907724,-432.282711999578,-90.05517304272492,-550.8363575241779
6169.662247280016,1988.4781234549357,14092.97520476432,47.072771017120544,-552.9597731208665,-440.4858017257334,-73.13490349858424,-545.7848635783711
6035.440029826166,2014.9202355694913,14321.834702601116,28.118492848783305,-550.366970918594,-455.61793182003095,-115.46910497362047,-545.6284013765097
6049.476924507435,2218.1869875304096,14694.371205232812,64.3283167081068,-551.6857237628534,-447.10191769015296,-49.79968367813132,-547.9082791750598
5953.140911647135,2258.2189594637725,14568.553243193224,-81.04742056414011,-547.1483199088764,-420.4586398874903,-3.106892294102448,-553.2950492677122
6055.2660259763015,2209.6486216574085,14645.711460453955,-24.564565692220075,-546.321305413324,-404.52184704076336,-51.967802761066125,-550.903412753547
6370.716176671754,1770.1239448859658,14711.984378813766,22.48585358177743,-555.0161334881861,-442.2515894324535,-44.61407927358623,-542.342695137423
6167.248259022728,1913.7338944514927,14737.822993864,158.80913488919347,-553.6526771576808,-417.7540789696025,-85.3166035006406,-541.8956602749622
6010.786057161454,2008.125305660087,14415.712023717882,111.11051506462783,-557.184252571121,-390.3508419007565,-100.15816093433862,-540.04046559575
5895.160489985972,2230.7263154224343,14508.538812907864,-209.56994352161547,-554.9937817450632,-385.45581015681086,-129.0589647924283,-545.203718257172
5974.352715870899,2293.3111961669442,14506.728321714898,172.3989947080013,-554.5690986257254,-403.02428025151966,-52.7501137703725,-545.9189740371093
6076.187257539466,2023.9503397911992,14263.943687912446,191.88971471129148,-547.7294652300754,-395.3352806171942,-134.021051765743,-542.4991573392842
5819.522191257607,2074.130003102422,14109.783715592845,43.2282711999578,-547.5506512850911,-446.0290340202471,-135.42921158249447,-545.4719391746485
5805.351186117601,2283.6328913946686,14298.208910120064,225.8867160014341,-553.4291597264504,-445.0008538365873,-149.30964406190182,-548.6905901843661
5954.5714232070095,2162.2852779796885,14661.134163208852,136.65855745426163,-557.76539789232,-421.9562066767339,-194.95190351914786,-546.0977879820936
6111.815936077591,1838.3861683837276,15071.176890801005,93.02795487808912,-561.3640285351293,-443.79385970794317,-90.59161487767786,-551.7974824784685
6419.666494111209,2072.520677597563,14442.042377116823,101.11928588862932,-556.2007758737072,-441.0222435606863,-41.1719108326382,-550.7469505516857
6307.170170972953,2176.836262752787,14708.810431290294,266.7233506872267,-556.7372177086602,-390.73082153384814,-21.368266425625468,-548.2882588081515
6100.99769240604,2191.543709727747,14630.065240267828,96.17955065843765,-556.3795898186916,-422.33618630982556,-13.187528442593125,-549.8752325698872
6331.734736665174,1883.715503437251,14788.717912955159,1.5869737617357829,-560.8052349570534,-421.53152355739616,-89.29521377654157,-547.9082791750598
6268.45695188385,2067.0221487892954,14789.902555340681,-58.472160009870535,-555.9325549562308,-431.0757178709339,-111.33403249585822,-546.36600889957
6048.135819920052,2308.7338989218415,14860.0646770039,227.22782058881646,-558.5253571585033,-437.3342059453849,-85.80834184934746,-545.203718257172
5941.272136048801,1956.7609999633432,14442.869391612376,116.58669212977244,-559.1735577090715,-404.05246043517946,-141.28536828073075,-545.8519188077402
6345.279892997735,2269.193665337185,14439.628388859534,69.31275542454453,-558.1453775254116,-389.3897169464658,-143.45348736366554,-549.8752325698872
6282.315032620134,2153.54574641858,14567.212138605842,74.85598771905826,-554.5914503688484,-429.46639236607507,-82.16500772029208,-547.9976861475519
6257.5493012398065,2055.890980714022,14649.086573665534,62.11549413892592,-556.0219619287229,-456.5790567743216,-99.10762900755579,-547.4165408263528
6228.559090409225,2189.5544045897964,14992.565810237278,-18.753112480229884,-557.6759909198279,-439.32351108333535,-88.75877194158863,-550.9928197260391
6215.170396278524,2191.007267892794,14851.191034984053,6.616115964419602,-555.9325549562308,-452.13105989283684,-72.55375817738522,-552.6915522033901
6136.089929109211,2186.425160552571,14871.419362510404,93.34087928181167,-554.0103050476495,-433.24383695386865,-72.50905469113914,-546.4107123858162
5875.245086863344,2254.687384050332,14666.744450732735,40.59076551143917,-555.5302235800161,-392.0495743781075,4.246831193377447,-549.6517151386568
6015.994013309122,2019.1894185059919,14720.902724319858,78.02993524252982,-557.3630665161053,-393.59184465359715,-75.5041882696264,-556.7595694517832
5856.0672912637765,1964.9417379463755,14256.388798736858,30.04074275736468,-556.9383833967676,-450.8570105348236,-2.2128225691808803,-552.8927178914975
5943.976696966689,2114.5643064119995,14329.769571409795,38.869681290965154,-550.7693022948088,-374.70462171462907,-69.11158973643718,-552.3562760565445
6184.593211686206,2213.6719354195557,14549.46485456615,50.80551211866809,-557.4524734885974,-371.37421198929616,-74.52071157221268,-549.9422877992563
6009.780228720917,1917.4889872961633,14156.409451747504,194.21429599608754,-551.9092411940837,-406.5558556649599,-85.62952790436314,-549.3387907349343
6085.060899559313,1956.1798546421442,14120.445497062534,160.57492259591356,-552.5574417446519,-410.623872913353,-150.24841727306946,-546.5224711014313
5534.1127833195205,2128.6235528363914,14463.254181340586,-38.13207376790486,-555.1278922038014,-442.8550864967755,-105.2096548801455,-551.2610406435156
5831.97211217714,2155.7362172446383,14679.037909450406,14.908612663067142,-549.8528808267641,-464.8492017298461,-84.82486515193374,-546.857747248277
6241.590156649957,2089.955037233534,14529.929431076613,81.3826967109857,-550.5904883498245,-449.56060943368726,-138.80432479407338,-544.644924679096
6218.97019260944,2057.410899246389,14312.491673975686,-50.09025633873083,-557.3630665161053,-467.5314109046108,-68.37398221337689,-550.7693022948088
6313.786286937373,1976.9222722603245,14024.400056862834,-118.17366589150822,-551.5739650472382,-431.41099401777944,-97.31948955771266,-548.7799971568583
6301.33636601784,2008.4829335500556,14200.911772305475,-7.957220551801953,-559.5535373421632,-422.6491107135481,-111.44579121147342,-548.3106105512744
6156.430015351177,1871.4890999489487,13906.606370604417,5.0514939458068575,-556.9830868830136,-389.0320890564971,-125.99677598457194,-552.1774621115602
5991.630613305009,2049.1631060339873,14115.215189171742,91.32922240073815,-554.0550085338955,-444.62087420349565,-71.61498496621758,-547.9306309181828
6117.202706170243,2327.7775840626705,14393.986129402287,82.83556001398325,-553.5409184420656,-447.07956594702995,-72.01731634243228,-543.7955584404206
6248.049810412515,1974.8659118930047,14741.354569277439,92.1562368962906,-549.8305290836411,-442.2739411755765,-114.26211084497636,-546.7683402757848
6407.484794109153,2038.0095862155908,15122.76471392898,224.45620444155958,-550.903412753547,-411.76381181262803,-186.12296498554736,-546.924802477646
6473.154215404643,2251.625195242476,14988.430737759516,26.64327780266272,-551.7304272490994,-415.38479419856037,-152.37183286975818,-548.7799971568583
6305.404383266234,2389.378988109767,14567.726228697671,-81.2709379953705,-555.5302235800161,-418.0893551164481,-48.8162069807176,-547.3941890832299
5927.972848890593,2157.7925776119578,14714.7336432179,-91.32922240073815,-549.8081773405181,-432.3497672289471,-60.08148551472936,-549.1152733037038
5861.7893375032745,2001.3750792369292,14773.697541576477,3.665685872178428,-555.440816607524,-463.44104191309464,-38.087370281658785,-545.3601804590332
5611.293352323374,1919.5006441772366,14970.057604912377,-21.211804223764194,-556.1784241305842,-428.1252877786927,-98.61589065884893,-544.6672764222191
5774.259911433453,2001.933872815005,15269.772128449209,15.02037137868234,-553.4515114695735,-393.8600655710736,-128.41076424186016,-551.1939854141465
6151.8926114972,2074.755851909867,15040.510299236197,51.05138129302152,-554.926726515694,-437.401261174754,-113.12217194570137,-552.8033109190053
6152.11612892843,2235.3307745057805,14721.260352209827,129.55070314113516,-546.5671745876774,-455.7073387925231,-63.16602606570876,-547.5730030282142
5916.081721549136,2217.695249181703,14387.45942041036,105.07554442140726,-552.2221655978063,-470.28067530874466,-95.93368148408422,-546.5895263308005
5878.329627414323,1750.722631855168,14683.687072019999,-26.710333032031837,-553.786787616419,-460.8929431970682,-108.60711983484744,-543.9073171560358
6355.740508779318,1768.6040263535992,14247.917488093226,-94.0337833186259,-549.8752325698872,-452.60044649842064,-139.161952684042,-548.8470523862273
6535.850854864768,1813.9780648933688,14552.236470713406,-43.54119560368035,-552.9150696346205,-448.55478099315053,-63.97068881813817,-546.5224711014313
6014.854074409847,1852.7806909549647,14720.567448173013,-9.812415231014207,-550.1658052304867,-432.43917420143924,-82.25441469278424,-551.2833923866386
6141.566106174356,1683.421533311697,14958.032367112182,-46.93866055838231,-559.3970751403018,-476.2485907225961,-65.02122074492101,-549.0258663312117
6461.061922375078,1986.958204922569,14754.430339004417,-9.655953029152931,-560.04527569087,-426.60536924632606,-124.81213359905085,-550.3893226617171
6276.078896288806,2334.438403513336,14359.162113616592,-92.37975432752098,-549.2717355055652,-439.77054594579613,-147.99089121764248,-545.7401600921249
6023.705364686571,2150.5953163263393,14305.361467919436,-50.44788422869946,-551.5739650472382,-471.57707640988093,-63.300136524447,-539.9734103663809
5885.996275305526,2138.61478201239,14751.569315884668,40.09902716273231,-554.8373195432018,-465.83267842725985,-86.21067322556218,-537.6264773384618
5747.057840052715,2227.53001615584,14657.73669825415,179.39509030551258,-556.8266246811523,-479.8025178791593,-113.85977946876166,-546.8800989913999
6077.014272035019,2276.010946989712,14441.796507942468,46.759846613398,-555.9102032131077,-450.87936227794665,-51.34195395362103,-546.7012850464156
6008.2379584454275,2228.0888097339157,14616.005993843435,-34.444036152603395,-550.0316947717484,-450.9911209935618,-60.72968606529749,-542.7673782567607
6187.834214439047,2145.812043298009,14879.756562695298,44.23409964049456,-552.1327586253142,-483.1329276044922,-76.88999634325482,-543.6837997248053
6181.106339759012,1851.797214257551,14847.100665992537,140.16778112457877,-553.9656015614033,-450.11940301176327,-21.949411746824488,-541.6274393574857
5905.174070905094,1907.117778487073,14394.366109035378,160.61962608215964,-553.2950492677122,-421.46446832802707,-78.85694973808228,-540.1075208251191
6526.686640184322,2103.343731364234,14132.716604037083,-18.88722293896812,-553.1385870658509,-400.11855364552457,-76.19709230644061,-544.5331659634809
6468.952087697511,2030.8793801593413,14153.21315248091,19.557775232659296,-550.7245988085626,-405.14769584820846,-21.412969911871546,-547.5282995419681
6354.220590246951,2071.2913317257958,14173.553238722876,-17.233193947863217,-551.5516133041151,-447.7501182407211,-25.726856334618112,-548.1317966062901
6479.926793570924,1963.8017990471005,14855.236700489324,78.32050790312934,-556.7148659655371,-426.89594190692554,-57.42162808308769,-548.6458866981201
6199.881803982365,2194.2259189025117,14568.016801358272,-86.25537671180825,-551.5963167903612,-454.00860631517213,-90.01046955647884,-549.718770368026
5990.311860460751,2135.1279100851957,14270.045713785035,-114.7985526799293,-550.6798953223166,-426.5159622738339,-30.53248110607154,-548.6905901843661
6118.610865986995,1982.934891160422,14516.250164285313,-48.749151751348485,-553.9656015614033,-438.04946172532215,-45.75401817286123,-547.5506512850911
6116.420395160937,1991.2944430884386,15105.33035429301,80.30981304107982,-551.7751307353456,-463.9998354911706,-42.96005028248133,-548.5564797256279
6281.644480326443,2129.6964365062972,14973.119793720234,256.15097619002916,-560.4252553239617,-464.93860870233823,8.29249669864754,-551.484558074746
6348.409137034961,2282.872932128485,15070.3945797917,143.29702516180427,-552.3115725702985,-446.3196066808466,-19.580126975782335,-559.486482112794
6168.142328747649,2166.2191847693434,15045.204165292034,34.220518721373004,-548.8023488999813,-432.26036025645493,-127.60610148943076,-553.8314911026652
6156.027683974962,2134.770282195227,14665.60451183346,-25.145711013419092,-552.8480144052514,-450.2311617273785,-96.80539946588274,-543.0579509173602
6269.351021608772,2343.0661763588296,14336.251576915476,-175.39412828648855,-557.3630665161053,-388.7862198821437,-116.16200901043469,-544.622572935973
6270.245091333693,2189.3085354154427,15157.968709347768,-101.96865212730481,-559.2629646815636,-422.13502062171824,-153.80234442963268,-549.4505494505495
6084.993844329944,2022.2739590569713,14582.478379158878,-26.687981288908798,-548.4670727531358,-471.37591072177355,-158.2503413111175,-549.8305290836411
6292.418020511748,2138.6818372417592,14191.345226248814,71.36911579186415,-548.4670727531358,-462.9046000781417,-133.12698204082142,-550.1658052304867
6369.196258139387,2208.598089730626,14389.694594722663,25.5480423896338,-549.4952529367955,-454.54504815012507,-51.25254698112887,-551.8421859647146
6345.436355199597,2076.7228053046947,14600.225663198571,90.94924276764648,-554.5243951394793,-433.0873747520074,-87.44001909732933,-553.6750289008038
6277.151779958712,2034.8803421783653,14258.311048645439,103.84619854964009,-554.390284680741,-417.4188028227569,-78.9240049674514,-552.2445173409293
5959.444103207832,1990.1098007029175,14470.540849598698,97.25243432834353,-547.9753344044288,-369.49666556696087,-101.05223065926019,-547.5953547713372
6208.442521598489,2180.323134679981,15022.718311710258,31.717123491592616,-554.7702643138327,-378.1467901555771,-107.57893965118764,-540.7333696325642
6355.8299157518095,1883.715503437251,15038.833918501969,224.16563178096007,-562.4592639481582,-449.98529255302503,-80.84625487603276,-546.8800989913999
6268.546358856342,1838.050892236882,14624.365545771452,57.555738541825924,-560.8499384432994,-419.0281283276157,-142.93939727183565,-550.0763982579946
6299.682337026736,2210.1627117492385,14896.67683223944,30.420722390456344,-552.8480144052514,-431.4780492471486,-103.7344398340249,-547.505947798845
6459.854928246434,2249.837055792633,14901.124829120925,-58.3380495511323,-547.9306309181828,-355.7279918031687,-104.20382643960872,-551.2163371572695
5983.204006147624,2204.775941656586,14730.603380835257,61.31083138649651,-554.4126364238641,-441.7374993406236,-50.09025633873083,-549.227032019319
6021.246672943036,1880.9215355468712,14757.693693500381,251.59122059292915,-557.4301217454744,-442.8774382398986,-69.33510716766757,-554.949078258817
6154.440710213226,1795.7613942480918,14680.177848349682,103.3321084578102,-557.1619008279979,-423.699642640331,-104.2485299258548,-547.8188722025676
6335.489829509845,1954.0564390454554,14701.546114775307,14.70744697495979,-557.0948455986288,-459.5965420959319,-103.01918405408765,-541.4486254125014
6385.401271903591,2231.2851090005106,14795.356380662703,-88.89288240032687,-557.206604314244,-450.65584484671626,-66.80936019476415,-544.5331659634809
6198.451292422491,2235.129608817673,14253.550127360231,19.535423489536253,-556.6701624792911,-429.46639236607507,-18.998981654583314,-548.1541483494132
6362.200162541876,2044.1786673175495,14734.112604505575,76.46531322391708,-554.9714300019401,-423.2749595209932,-16.629696883541158,-548.1541483494132
6097.644930937584,2098.538106592781,14603.041982832074,62.942508634478365,-549.227032019319,-477.52264008060934,-29.593707894903893,-554.2561742220029
6209.962440130856,2118.766434119131,14196.441423680868,-18.171967159030864,-557.787749635443,-432.21565677020885,-1.38580807362843,-556.1560723874612
